filename,target,prediction
Distribution.java,"public static void main(String[] args) {
    Counter<String> c2 = new ClassicCounter<String>();
    c2.incrementCount(""p"", 13);
    c2.setCount(""q"", 12);
    c2.setCount(""w"", 5);
    c2.incrementCount(""x"", 7.5);
    // System.out.println(getDistribution(c2).getCount(""w"") + "" should be 0.13333"");

    ClassicCounter<String> c = new ClassicCounter<String>();

    final double p = 1000;

    String UNK = ""!*UNKNOWN*!"";
    Set<String> s = Generics.newHashSet();
    s.add(UNK);

    // fill counter with roughly Zipfian distribution
    //    ""1"" : 1000
    //    ""2"" :  500
    //    ""3"" :  333
    //       ...
    //  ""UNK"" :   45
    //       ...
    //  ""666"" :    2
    //  ""667"" :    1
    //       ...
    // ""1000"" :    1
    for (int rank = 1; rank < 2000; rank++) {
      String i = String.valueOf(rank);
      c.setCount(i, Math.round(p / rank));
      s.add(i);
    }
    for (int rank = 2000; rank <= 4000; rank++) {
      String i = String.valueOf(rank);
      s.add(i);
    }

    Distribution<String> n = getDistribution(c);
    Distribution<String> prior = getUniformDistribution(s);
    Distribution<String> dir1 = distributionWithDirichletPrior(c, prior, 4000);
    Distribution<String> dir2 = dynamicCounterWithDirichletPrior(c, prior, 4000);
    Distribution<String> add1;
    Distribution<String> gt;
    if (true) {
      add1 = laplaceSmoothedDistribution(c, 4000);
      gt = goodTuringSmoothedCounter(c, 4000);
    } else {
      c.setCount(UNK, 45);
      add1 = laplaceWithExplicitUnknown(c, 0.5, UNK);
      gt = goodTuringWithExplicitUnknown(c, UNK);
    }
    Distribution<String> sgt = simpleGoodTuring(c, 4000);

    System.out.printf(""%10s %10s %10s %10s %10s %10s %10s%n"",
                      ""Freq"", ""Norm"", ""Add1"", ""Dir1"", ""Dir2"", ""GT"", ""SGT"");
    System.out.printf(""%10s %10s %10s %10s %10s %10s %10s%n"",
                      ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"");

    for (int i = 1; i < 5; i++) {
      System.out.printf(""%10d "", Math.round(p / i));
      String in = String.valueOf(i);
      System.out.printf(""%10.8f "", n.probabilityOf(String.valueOf(in)));
      System.out.printf(""%10.8f "", add1.probabilityOf(in));
      System.out.printf(""%10.8f "", dir1.probabilityOf(in));
      System.out.printf(""%10.8f "", dir2.probabilityOf(in));
      System.out.printf(""%10.8f "", gt.probabilityOf(in));
      System.out.printf(""%10.8f "", sgt.probabilityOf(in));
      System.out.println();
    }

    System.out.printf(""%10s %10s %10s %10s %10s %10s %10s%n"",
                      ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"");
    System.out.printf(""%10d "", 1);
    String last = String.valueOf(1500);
    System.out.printf(""%10.8f "", n.probabilityOf(last));
    System.out.printf(""%10.8f "", add1.probabilityOf(last));
    System.out.printf(""%10.8f "", dir1.probabilityOf(last));
    System.out.printf(""%10.8f "", dir2.probabilityOf(last));
    System.out.printf(""%10.8f "", gt.probabilityOf(last));
    System.out.printf(""%10.8f "", sgt.probabilityOf(last));
    System.out.println();

    System.out.printf(""%10s %10s %10s %10s %10s %10s %10s%n"",
                      ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"");
    System.out.printf(""%10s "", ""UNK"");
    System.out.printf(""%10.8f "", n.probabilityOf(UNK));
    System.out.printf(""%10.8f "", add1.probabilityOf(UNK));
    System.out.printf(""%10.8f "", dir1.probabilityOf(UNK));
    System.out.printf(""%10.8f "", dir2.probabilityOf(UNK));
    System.out.printf(""%10.8f "", gt.probabilityOf(UNK));
    System.out.printf(""%10.8f "", sgt.probabilityOf(UNK));
    System.out.println();

    System.out.printf(""%10s %10s %10s %10s %10s %10s %10s%n"",
                      ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"");
    System.out.printf(""%10s "", ""RESERVE"");
    System.out.printf(""%10.8f "", n.getReservedMass());
    System.out.printf(""%10.8f "", add1.getReservedMass());
    System.out.printf(""%10.8f "", dir1.getReservedMass());
    System.out.printf(""%10.8f "", dir2.getReservedMass());
    System.out.printf(""%10.8f "", gt.getReservedMass());
    System.out.printf(""%10.8f "", sgt.getReservedMass());
    System.out.println();

    System.out.printf(""%10s %10s %10s %10s %10s %10s %10s%n"",
                      ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"", ""----------"");
    System.out.printf(""%10s "", ""Total"");
    System.out.printf(""%10.8f "", n.totalCount());
    System.out.printf(""%10.8f "", add1.totalCount());
    System.out.printf(""%10.8f "", dir1.totalCount());
    System.out.printf(""%10.8f "", dir2.totalCount());
    System.out.printf(""%10.8f "", gt.totalCount());
    System.out.printf(""%10.8f "", sgt.totalCount());
    System.out.println();

  }","public static void main(String[] args) {
    Counter<String> c = new ClassicCounter<String>();
    c.setCount(""a"", 1);
    c.setCount(""b"", 2);
    c.setCount(""c"", 3);
    c.setCount(""d"", 4);
    c.setCount(""e"", 5);
    c.setCount(""f"", 6);
    c.setCount(""g"", 7);
    c.setCount(""h"", 8);
    c.setCount(""i"", 9);
    c.setCount(""j"", 10);"
SketchTool.java,"public static void write(Sketch sketch, ByteStreamWriter tsw, ByteBuilder bb){
		if(bb==null){bb=new ByteBuilder();}
		else{bb.clear();}
		sketch.toBytes(bb);
		tsw.print(bb);
	}","public static boolean write(Sketch sketch, ByteStreamWriter tsw, ByteBuilder bb){
		if(bb==null){bb=new ByteBuilder();}
		bb.clear();
		sketch.toBytes(bb);
		tsw.write(bb.toBytes());
		return false;
	}"
PolicyFile.java,"ProtectionDomainCache getPdMapping() {
            if (pdMapping.length == 1) {
                return pdMapping[0];
            } else {
                int i = java.lang.Math.abs(random.nextInt() % pdMapping.length);
                return pdMapping[i];
            }
        }","int getNumCaches() {
            return pdMapping.length;
        }"
TarBuffer.java,"public void close() throws IOException {
        if (debug) {
            System.err.println(""TarBuffer.closeBuffer()."");
        }

        if (outStream != null) {
            flushBlock();

            if (outStream != System.out
                    && outStream != System.err) {
                outStream.close();

                outStream = null;
            }
        } else if (inStream != null) {
            if (inStream != System.in) {
                inStream.close();

                inStream = null;
            }
        }
    }","public void close() throws IOException {
        if (debug) {
            System.err.println(""TarBuffer.close() called."");
        }

        if (outStream!= null) {
            flushBlock();
        }

        if (inStream!= null) {
            inStream.close();
        } else {
            outStream.close();
        }
    }"
ExpressionPropertyDialog.java,"private static void addTruncatedSymbols(String[] splittedMessage, int windowStart, int windowEnd, int originalMsgLength) {
		if (windowStart > 0) {
			splittedMessage[1] = TRUNCATED_SYMBOL + splittedMessage[1];
			splittedMessage[2] = ""     "" + splittedMessage[2];
		}
		if (windowEnd < (originalMsgLength - 1)) {
			splittedMessage[1] = splittedMessage[1] + TRUNCATED_SYMBOL;
		}
	}","private static void addTruncatedSymbols(String[] splittedMessage, int windowStart, int windowEnd, int originalMsgLength) {
		// adds the TRUNCATED_SYMBOL where necessary
		if (windowStart > 0) {
			splittedMessage[1] = splittedMessage[1].substring(0, windowStart) + TRUNCATED_SYMBOL;
			splittedMessage[2] = splittedMessage[2].substring(0, windowStart) + TRUNCATED_SYMBOL;
		}
		if (windowEnd < originalMsgLength - 1) {
			splittedMessage[1] = splittedMessage[1].substring(0, windowEnd + 1) + TRUNCATED_SYMBOL;
			splittedMessage[2] = splittedMessage[2].substring(0, windowEnd + 1) + TRUNCATED_SYMBOL;
		}
	}"
PGMLStackParser.java,"private void setStyleAttributes(Fig fig, Map attributeMap) {
        String name;
        String value;
        Iterator it = attributeMap.keySet().iterator();
        while (it.hasNext()) {
            name = (String) it.next();
            value = (String) attributeMap.get(name);

            if (""operationsVisible"".equals(name)) {
                ((OperationsCompartmentContainer) fig)
                    .setOperationsVisible(value.equalsIgnoreCase(""true""));
            } else if (""attributesVisible"".equals(name)) {
                ((AttributesCompartmentContainer) fig)
                    .setAttributesVisible(value.equalsIgnoreCase(""true""));
            } else if (""stereotypeVisible"".equals(name)) {
                ((StereotypeContainer) fig)
                    .setStereotypeVisible(value.equalsIgnoreCase(""true""));
            } else if (""visibilityVisible"".equals(name)) {
                ((VisibilityContainer) fig)
                .setVisibilityVisible(value.equalsIgnoreCase(""true""));
            } else if (""pathVisible"".equals(name)) {
                ((PathContainer) fig)
                    .setPathVisible(value.equalsIgnoreCase(""true""));
            }else if (""extensionPointVisible"".equals(name)) {
                ((ExtensionsCompartmentContainer) fig)
                    .setExtensionPointVisible(value.equalsIgnoreCase(""true""));
            }
        }
    }","private void setStyleAttributes(Fig fig, Map attributeMap) {
        if (fig instanceof VisibilityContainer) {
            VisibilityContainer vc = (VisibilityContainer) fig;
            String value = (String) attributeMap.get(""operationsVisible"");
            if (value!= null) {
                vc.setOperationsVisible(Boolean.valueOf(value).booleanValue());
            }
            value = (String) attributeMap.get(""attributesVisible"");
            if (value!= null) {
                vc.setAttributesVisible(Boolean.valueOf(value).booleanValue());
            }
        } else if (fig instanceof StereotypeContainer) {
            StereotypeContainer sc = (StereotypeContainer) fig;
            String value = (String) attributeMap.get(""operationsVisible"");
            if (value!= null) {
                sc.setOperationsVisible(Boolean.valueOf(value).booleanValue());
            }
            value = (String) attributeMap.get(""attributesVisible"");
            if (value!= null) {
                sc.setAttributesVisible(Boolean.valueOf(value).booleanValue());
            }
        } else if (fig instanceof ExtensionsCompartmentContainer) {
            ExtensionsCompartmentContainer ecc =
                (ExtensionsCompartmentContainer) fig;
            String value = (String) attributeMap.get(""operationsVisible"");
            if (value!= null) {
                ecc.setOperationsVisible(Boolean.valueOf(value).booleanValue());
            }
            value = (String) attributeMap.get(""attributesVisible"");
            if (value!= null) {
                ecc.setAttributesVisible(Boolean.valueOf(value).booleanValue());
            }
        } else if (fig instanceof OperationsCompartmentContainer) {
            OperationsCompartmentContainer occ =
                (OperationsCompartmentContainer) fig;
            String value = (String) attributeMap.get(""operationsVisible"");
            if (value!= null) {
                occ.setOperationsVisible(Boolean.valueOf(value).booleanValue());
            }
            value = (String) attributeMap.get(""attributesVisible"");
            if (value!= null) {
                occ.setAttributesVisible(Boolean.valueOf(value).booleanValue());
            }
        } else if (fig instanceof AttributesCompartmentContainer) {
            AttributesCompartmentContainer acc =
                (AttributesCompartmentContainer) fig;
            String value = (String) attributeMap.get(""operationsVisible"");"
EntityXMLConverter.java,"public void setDefaultValuesData(boolean defaultValuesData) {
    this.defaultValuesData = defaultValuesData;
  }","public boolean isDefaultValueData() {
    return defaultValuesData;
  }"
HashedWheelTimer.java,"private static Callable<?> constantlyNull(Runnable r) {
    return () -> {
      r.run();
      return null;
    };
  }","private static <T> Callable<T> constantlyNull(final T value) {
    return new Callable<T>() {
      @Override
      public T call() throws Exception {
        return value;
      }
    };
  }"
ProfileMapManager.java,"public static ProfileMapManager getInstance() {
		if (instance == null) {
			throw new IllegalStateException(""Not yet initialized!"");
		}
		return instance;
	}","public static ProfileMapManager getInstance() {
		if (instance == null) {
			throw new IllegalStateException(""Not initialized!"");
		}
		return instance;
	}"
AVM2SourceGenerator.java,"@Override
    public List<GraphSourceItem> generate(SourceGeneratorLocalData localData, PopItem item) throws CompilationException {
        List<GraphSourceItem> ret = new ArrayList<>();
        return ret;
    }","@Override
    public List<GraphSourceItem> generate(SourceGeneratorLocalData localData, AssignItem item) throws CompilationException {
        List<GraphSourceItem> ret = item.value.toSource(localData, this);
        ret.addAll(item.target.toSource(localData, this));
        ret.add(ins(AVM2Instructions.SetLocal0));
        return ret;
    }"
AndroidGUI.java,"@Override
            public void focusGained(FocusEvent e) {
                originalContent = txtPath.getText();
            }","@Override
            public void focusGained(FocusEvent e) {
                originalContent = txtPath.getText();
            }"
Logic.java,"public int compare(Object ob1, Object ob2)
		{
			
			Integer sortA = 0;
			Integer sortB = 0;

			if (ob1 instanceof OutpatientEpisodeWithICPInfoVo)
			{
				OutpatientEpisodeWithICPInfoVo o1 = (OutpatientEpisodeWithICPInfoVo) ob1;
				if (o1.getHasElectiveListIsNotNull() && Boolean.TRUE.equals(o1.getHasElectiveList()))
					sortA = 2;
				else if (o1.getOutcomeIsNotNull() && o1.getHasElectiveList() == null)
					sortA = 1;
				else
					sortA = 0;
			}

			if (ob2 instanceof OutpatientEpisodeWithICPInfoVo)
			{
				OutpatientEpisodeWithICPInfoVo o2 = (OutpatientEpisodeWithICPInfoVo) ob2;
				if (o2.getHasElectiveListIsNotNull() && Boolean.TRUE.equals(o2.getHasElectiveList()))
					sortB = 2;
				else if (o2.getOutcomeIsNotNull() && o2.getHasElectiveList() == null)
					sortB = 1;
				else
					sortB = 0;
			}

			if (sortA != 0 && sortB != 0)
			{
				return sortA.compareTo(sortB) * direction;
			}

			if (sortA != 0 && sortB == 0)
			{
				return direction;
			}

			if (sortB != 0 && sortA == 0)
			{
				return -1 * direction;
			}	
			
			return 0;
		}","public int compare(Object ob1, Object ob2)
		{
			Integer isCab1 = 0;
			Integer isCab2 = 0;

			if (ob1 instanceof OutpatientEpisodeWithICPInfoVo)
			{
				OutpatientEpisodeWithICPInfoVo o1 = (OutpatientEpisodeWithICPInfoVo) ob1;
				isCab1 = (o1.getReferral()!= null && Boolean.TRUE.equals(o1.getReferral().getIsCAB())? 1 : 0);
			}

			if (ob2 instanceof OutpatientEpisodeWithICPInfoVo)
			{
				OutpatientEpisodeWithICPInfoVo o2 = (OutpatientEpisodeWithICPInfoVo) ob2;
				isCab2 = (o2.getReferral()!= null && Boolean.TRUE.equals(o2.getReferral().getIsCAB())? 1 : 0);
			}

			if (isCab1!= 0 && isCab2!= 0)
			{
				return isCab1.compareTo(isCab2) * direction;
			}

			if (isCab1!= 0 && isCab2 == 0)
			{
				return direction;
			}

			if (isCab2!= 0 && isCab1 == 0)
			{
				return -1 * direction;
			}	
			
			return 0;
		}"
